premiere_season,category,trait_name,trait_key,premiere_body_types,all_seasons_present,body_types_by_season,premiere_asset_count,representative_asset_path,all_premiere_asset_paths,source_paths,collapsed_variant_names
Season 2,Clothing,Banana Sleeveless,Clothing::banana sleeveless,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Banana Sleeveless.png,Canonical Trait Media/Season 2/Female/Clothing/Banana Sleeveless.png | Canonical Trait Media/Season 2/Shared/Clothing/Banana Sleeveless.png,ALL/1 FEMALE/S2 ALL/Clothing/Banana Sleeveless.png | SEASON 2/ALL/Clothing/Banana Sleeveless.png,
Season 2,Clothing,Charizard Onesie,Clothing::charizard onesie,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Clothing/Charizard Onesie.png,Canonical Trait Media/Season 2/Male/Clothing/Charizard Onesie.png | Canonical Trait Media/Season 2/Shared/Clothing/Charizard Onesie.png,ALL/1 MALE/S2 ALL/Clothing/Charizard Onesie.png | SEASON 2/ALL/Clothing/Charizard Onesie.png,
Season 2,Clothing,Chicken Suit,Clothing::chicken suit,Female|Male|Ape|Shared,Season 2|Season 3,Season 2: Female|Male|Ape|Shared ; Season 3: Female|Male,4,Canonical Trait Media/Season 2/Ape/Clothing/Chicken Suit.png,Canonical Trait Media/Season 2/Ape/Clothing/Chicken Suit.png | Canonical Trait Media/Season 2/Female/Clothing/Chicken Suit.png | Canonical Trait Media/Season 2/Male/Clothing/Chicken Suit.png | Canonical Trait Media/Season 2/Shared/Clothing/Chicken Suit.png,ALL/1 FEMALE/S2 ALL/Clothing/Chicken Suit.png | ALL/1 MALE/S2 ALL/Clothing/Chicken Suit.png | ALL/2 APE/Clothing/Chicken Suit.png | SEASON 2/ALL/Clothing/Chicken Suit.png,
Season 2,Clothing,Chicken Suit Iridescent,Clothing::chicken suit iridescent,Female|Male|Shared,Season 2|Season 3,Season 2: Female|Male|Shared ; Season 3: Female|Male,3,Canonical Trait Media/Season 2/Female/Clothing/Chicken Suit Iridescent.png,Canonical Trait Media/Season 2/Female/Clothing/Chicken Suit Iridescent.png | Canonical Trait Media/Season 2/Male/Clothing/Chicken Suit Iridescent.png | Canonical Trait Media/Season 2/Shared/Clothing/Chicken Suit Iridescent.png,ALL/1 FEMALE/S2 ALL/Clothing/Chicken Suit Iridescent.png | ALL/1 MALE/S2 ALL/Clothing/Chicken Suit Iridescent.png | SEASON 2/ALL/Clothing/Chicken Suit Iridescent.png,
Season 2,Clothing,Denim Rose,Clothing::denim rose,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Denim Rose.png,Canonical Trait Media/Season 2/Female/Clothing/Denim Rose.png | Canonical Trait Media/Season 2/Shared/Clothing/Denim Rose.png,ALL/1 FEMALE/S2 ALL/Clothing/Denim Rose.png | SEASON 2/ALL/Clothing/Denim Rose.png,
Season 2,Clothing,Devil,Clothing::devil,Shared,Season 2,Season 2: Shared,1,Canonical Trait Media/Season 2/Shared/Clothing/Devil.png,Canonical Trait Media/Season 2/Shared/Clothing/Devil.png,SEASON 2/ALL/Clothing/Devil.png,
Season 2,Clothing,Farmer,Clothing::farmer,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Farmer.png,Canonical Trait Media/Season 2/Ape/Clothing/Farmer.png | Canonical Trait Media/Season 2/Male/Clothing/Farmer.png | Canonical Trait Media/Season 2/Shared/Clothing/Farmer.png,ALL/1 MALE/S2 ALL/Clothing/Farmer.png | ALL/2 APE/Clothing/Farmer.png | SEASON 2/ALL/Clothing/Farmer.png,
Season 2,Clothing,Flannel Blue,Clothing::flannel blue,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Flannel Blue.png,Canonical Trait Media/Season 2/Female/Clothing/Flannel Blue.png | Canonical Trait Media/Season 2/Shared/Clothing/Flannel Blue.png,ALL/1 FEMALE/S2 ALL/Clothing/Flannel Blue.png | SEASON 2/ALL/Clothing/Flannel Blue.png,
Season 2,Clothing,Flannel Orange,Clothing::flannel orange,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Flannel Orange.png,Canonical Trait Media/Season 2/Female/Clothing/Flannel Orange.png | Canonical Trait Media/Season 2/Shared/Clothing/Flannel Orange.png,ALL/1 FEMALE/S2 ALL/Clothing/Flannel Orange.png | SEASON 2/ALL/Clothing/Flannel Orange.png,
Season 2,Clothing,Flannel Purple,Clothing::flannel purple,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Flannel Purple.png,Canonical Trait Media/Season 2/Female/Clothing/Flannel Purple.png | Canonical Trait Media/Season 2/Shared/Clothing/Flannel Purple.png,ALL/1 FEMALE/S2 ALL/Clothing/Flannel Purple.png | SEASON 2/ALL/Clothing/Flannel Purple.png,
Season 2,Clothing,Flannel Red,Clothing::flannel red,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Flannel Red.png,Canonical Trait Media/Season 2/Female/Clothing/Flannel Red.png | Canonical Trait Media/Season 2/Shared/Clothing/Flannel Red.png,ALL/1 FEMALE/S2 ALL/Clothing/Flannel Red.png | SEASON 2/ALL/Clothing/Flannel Red.png,
Season 2,Clothing,Flannel Yellow,Clothing::flannel yellow,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Flannel Yellow.png,Canonical Trait Media/Season 2/Female/Clothing/Flannel Yellow.png | Canonical Trait Media/Season 2/Shared/Clothing/Flannel Yellow.png,ALL/1 FEMALE/S2 ALL/Clothing/Flannel Yellow.png | SEASON 2/ALL/Clothing/Flannel Yellow.png,
Season 2,Clothing,Flannel Yellow Closed,Clothing::flannel yellow closed,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Flannel Yellow Closed.png,Canonical Trait Media/Season 2/Female/Clothing/Flannel Yellow Closed.png | Canonical Trait Media/Season 2/Shared/Clothing/Flannel Yellow Closed.png,ALL/1 FEMALE/S2 ALL/Clothing/Flannel Yellow Closed.png | SEASON 2/ALL/Clothing/Flannel Yellow Closed.png,
Season 2,Clothing,Flight Attendant Scarf,Clothing::flight attendant scarf,Female,Season 2|Season 3,Season 2: Female ; Season 3: Female,1,Canonical Trait Media/Season 2/Female/Clothing/Flight Attendant Scarf.png,Canonical Trait Media/Season 2/Female/Clothing/Flight Attendant Scarf.png,ALL/1 FEMALE/S2 ALL/Clothing/Flight Attendant Scarf.png,
Season 2,Clothing,Greek,Clothing::greek,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Greek.png,Canonical Trait Media/Season 2/Ape/Clothing/Greek.png | Canonical Trait Media/Season 2/Male/Clothing/Greek.png | Canonical Trait Media/Season 2/Shared/Clothing/Greek.png,ALL/1 MALE/S2 ALL/Clothing/Greek.png | ALL/2 APE/Clothing/Greek.png | SEASON 2/ALL/Clothing/Greek.png,
Season 2,Clothing,Leather Crop,Clothing::leather crop,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Leather Crop.png,Canonical Trait Media/Season 2/Female/Clothing/Leather Crop.png | Canonical Trait Media/Season 2/Shared/Clothing/Leather Crop.png,ALL/1 FEMALE/S2 ALL/Clothing/Leather Crop.png | SEASON 2/ALL/Clothing/Leather Crop.png,
Season 2,Clothing,Lion Suit,Clothing::lion suit,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Lion Suit.png,Canonical Trait Media/Season 2/Ape/Clothing/Lion Suit.png | Canonical Trait Media/Season 2/Male/Clothing/Lion Suit.png | Canonical Trait Media/Season 2/Shared/Clothing/Lion Suit.png,ALL/1 MALE/S2 ALL/Clothing/Lion Suit.png | ALL/2 APE/Clothing/Lion Suit.png | SEASON 2/ALL/Clothing/Lion Suit.png,
Season 2,Clothing,McWin,Clothing::mcwin,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/McWin.png,Canonical Trait Media/Season 2/Ape/Clothing/McWin.png | Canonical Trait Media/Season 2/Male/Clothing/McWin.png | Canonical Trait Media/Season 2/Shared/Clothing/McWin.png,ALL/1 MALE/S2 ALL/Clothing/McWin.png | ALL/2 APE/Clothing/McWin.png | SEASON 2/ALL/Clothing/McWin.png,
Season 2,Clothing,Mermaid,Clothing::mermaid,Female|Shared,Season 2|Season 3,Season 2: Female|Shared ; Season 3: Female,2,Canonical Trait Media/Season 2/Female/Clothing/Mermaid.png,Canonical Trait Media/Season 2/Female/Clothing/Mermaid.png | Canonical Trait Media/Season 2/Shared/Clothing/Mermaid.png,ALL/1 FEMALE/S2 ALL/Clothing/Mermaid.png | SEASON 2/ALL/Clothing/Mermaid.png,
Season 2,Clothing,Messiah,Clothing::messiah,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Messiah.png,Canonical Trait Media/Season 2/Ape/Clothing/Messiah.png | Canonical Trait Media/Season 2/Male/Clothing/Messiah.png | Canonical Trait Media/Season 2/Shared/Clothing/Messiah.png,ALL/1 MALE/S2 ALL/Clothing/Messiah.png | ALL/2 APE/Clothing/Messiah.png | SEASON 2/ALL/Clothing/Messiah.png,
Season 2,Clothing,Palm Shirt,Clothing::palm shirt,Male|Shared,Season 2,Season 2: Male|Shared,2,Canonical Trait Media/Season 2/Male/Clothing/Palm Shirt.png,Canonical Trait Media/Season 2/Male/Clothing/Palm Shirt.png | Canonical Trait Media/Season 2/Shared/Clothing/Palm Shirt.png,ALL/1 MALE/S2 ALL/Clothing/Palm Shirt.png | SEASON 2/ALL/Clothing/Palm Shirt.png,
Season 2,Clothing,Pimp Coat,Clothing::pimp coat,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Pimp Coat.png,Canonical Trait Media/Season 2/Ape/Clothing/Pimp Coat.png | Canonical Trait Media/Season 2/Male/Clothing/Pimp Coat.png | Canonical Trait Media/Season 2/Shared/Clothing/Pimp Coat.png,ALL/1 MALE/S2 ALL/Clothing/Pimp Coat.png | ALL/2 APE/Clothing/Pimp Coat.png | SEASON 2/ALL/Clothing/Pimp Coat.png,
Season 2,Clothing,Puffer Vest Pink,Clothing::puffer vest pink,Female|Shared,Season 2,Season 2: Female|Shared,2,Canonical Trait Media/Season 2/Female/Clothing/Puffer Vest Pink.png,Canonical Trait Media/Season 2/Female/Clothing/Puffer Vest Pink.png | Canonical Trait Media/Season 2/Shared/Clothing/Puffer Vest Pink.png,ALL/1 FEMALE/S2 ALL/Clothing/Puffer Vest Pink.png | SEASON 2/ALL/Clothing/Puffer Vest Pink.png,
Season 2,Clothing,Reaper Robe,Clothing::reaper robe,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Reaper Robe.png,Canonical Trait Media/Season 2/Ape/Clothing/Reaper Robe.png | Canonical Trait Media/Season 2/Male/Clothing/Reaper Robe.png | Canonical Trait Media/Season 2/Shared/Clothing/Reaper Robe.png,ALL/1 MALE/S2 ALL/Clothing/Reaper Robe.png | ALL/2 APE/Clothing/Reaper Robe.png | SEASON 2/ALL/Clothing/Reaper Robe.png,
Season 2,Clothing,Red Zip,Clothing::red zip,Male|Ape,Season 2|Season 3,Season 2: Male|Ape ; Season 3: Male,2,Canonical Trait Media/Season 2/Ape/Clothing/Red Zip.png,Canonical Trait Media/Season 2/Ape/Clothing/Red Zip.png | Canonical Trait Media/Season 2/Male/Clothing/Red Zip.png,ALL/1 MALE/S2 ALL/Clothing/Red Zip.png | ALL/2 APE/Clothing/Red Zip.png,
Season 2,Clothing,Sailor,Clothing::sailor,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Sailor.png,Canonical Trait Media/Season 2/Ape/Clothing/Sailor.png | Canonical Trait Media/Season 2/Male/Clothing/Sailor.png | Canonical Trait Media/Season 2/Shared/Clothing/Sailor.png,ALL/1 MALE/S2 ALL/Clothing/Sailor.png | ALL/2 APE/Clothing/Sailor.png | SEASON 2/ALL/Clothing/Sailor.png,
Season 2,Clothing,Scarf,Clothing::scarf,Male|Ape|Shared,Season 2,Season 2: Male|Ape|Shared,3,Canonical Trait Media/Season 2/Ape/Clothing/Scarf.png,Canonical Trait Media/Season 2/Ape/Clothing/Scarf.png | Canonical Trait Media/Season 2/Male/Clothing/Scarf.png | Canonical Trait Media/Season 2/Shared/Clothing/Scarf.png,ALL/1 MALE/S2 ALL/Clothing/Scarf.png | ALL/2 APE/Clothing/Scarf.png | SEASON 2/ALL/Clothing/Scarf.png,
Season 2,Clothing,Tinkerbell,Clothing::tinkerbell,Female|Shared,Season 2|Season 3,Season 2: Female|Shared ; Season 3: Female,2,Canonical Trait Media/Season 2/Female/Clothing/Tinkerbell.png,Canonical Trait Media/Season 2/Female/Clothing/Tinkerbell.png | Canonical Trait Media/Season 2/Shared/Clothing/Tinkerbell.png,ALL/1 FEMALE/S2 ALL/Clothing/Tinkerbell.png | SEASON 2/ALL/Clothing/Tinkerbell.png,
Season 2,Clothing,Wizard Robe,Clothing::wizard robe,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Clothing/Wizard Robe.png,Canonical Trait Media/Season 2/Ape/Clothing/Wizard Robe.png | Canonical Trait Media/Season 2/Male/Clothing/Wizard Robe.png | Canonical Trait Media/Season 2/Shared/Clothing/Wizard Robe.png,ALL/1 MALE/S2 ALL/Clothing/Wizard Robe.png | ALL/2 APE/Clothing/Wizard Robe.png | SEASON 2/ALL/Clothing/Wizard Robe.png,
Season 2,Mouth,Beard Smile,Mouth::beard smile,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Mouth/Beard Smile.png,Canonical Trait Media/Season 2/Male/Mouth/Beard Smile.png | Canonical Trait Media/Season 2/Shared/Mouth/Beard Smile.png,ALL/1 MALE/S2 ALL/Mouth/Beard Smile.png | SEASON 2/ALL/Mouth/Beard Smile.png,
Season 2,Mouth,Fangs,Mouth::fangs,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Mouth/Fangs.png,Canonical Trait Media/Season 2/Male/Mouth/Fangs.png | Canonical Trait Media/Season 2/Shared/Mouth/Fangs.png,ALL/1 MALE/S2 ALL/Mouth/Fangs.png | SEASON 2/ALL/Mouth/Fangs.png,
Season 2,Mouth,Fangs Overbite,Mouth::fangs overbite,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Mouth/Fangs Overbite.png,Canonical Trait Media/Season 2/Male/Mouth/Fangs Overbite.png | Canonical Trait Media/Season 2/Shared/Mouth/Fangs Overbite.png,ALL/1 MALE/S2 ALL/Mouth/Fangs Overbite.png | SEASON 2/ALL/Mouth/Fangs Overbite.png,
Season 2,Mouth,Moustache Iridescent,Mouth::moustache iridescent,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Mouth/Moustache Iridescent.png,Canonical Trait Media/Season 2/Male/Mouth/Moustache Iridescent.png | Canonical Trait Media/Season 2/Shared/Mouth/Moustache Iridescent.png,ALL/1 MALE/S2 ALL/Mouth/Moustache Iridescent.png | SEASON 2/ALL/Mouth/Moustache Iridescent.png,
Season 2,Mouth,Wizard Beard,Mouth::wizard beard,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Mouth/Wizard Beard.png,Canonical Trait Media/Season 2/Male/Mouth/Wizard Beard.png | Canonical Trait Media/Season 2/Shared/Mouth/Wizard Beard.png,ALL/1 MALE/S2 ALL/Mouth/Wizard Beard.png | SEASON 2/ALL/Mouth/Wizard Beard.png,
Season 2,Eyes,Pop Eyes,Eyes::pop eyes,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Eyes/Pop Eyes.png,Canonical Trait Media/Season 2/Male/Eyes/Pop Eyes.png | Canonical Trait Media/Season 2/Shared/Eyes/Pop Eyes.png,ALL/1 MALE/S2 ALL/Eyes/Pop Eyes.png | SEASON 2/ALL/Eyes/Pop Eyes.png,
Season 2,Eyes,Wink,Eyes::wink,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Eyes/Wink.png,Canonical Trait Media/Season 2/Male/Eyes/Wink.png | Canonical Trait Media/Season 2/Shared/Eyes/Wink.png,ALL/1 MALE/S2 ALL/Eyes/Wink.png | SEASON 2/ALL/Eyes/Wink.png,
Season 2,Head,Banana Sleeveless,Head::banana sleeveless,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Female|Male,2,Canonical Trait Media/Season 2/Male/Head/Banana Sleeveless.png,Canonical Trait Media/Season 2/Male/Head/Banana Sleeveless.png | Canonical Trait Media/Season 2/Shared/Head/Banana Sleeveless.png,ALL/1 MALE/S2 ALL/Head/Banana Sleeveless.png | SEASON 2/ALL/Head/Banana Sleeveless.png,
Season 2,Head,Banana Suit,Head::banana suit,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Head/Banana Suit.png,Canonical Trait Media/Season 2/Male/Head/Banana Suit.png | Canonical Trait Media/Season 2/Shared/Head/Banana Suit.png,ALL/1 MALE/S2 ALL/Head/Banana Suit.png | SEASON 2/ALL/Head/Banana Suit.png,
Season 2,Head,Blue Shirt,Head::blue shirt,Male|Shared,Season 2,Season 2: Male|Shared,2,Canonical Trait Media/Season 2/Male/Head/Blue Shirt.png,Canonical Trait Media/Season 2/Male/Head/Blue Shirt.png | Canonical Trait Media/Season 2/Shared/Head/Blue Shirt.png,ALL/1 MALE/S2 ALL/Head/Blue Shirt.png | SEASON 2/ALL/Head/Blue Shirt.png,
Season 2,Head,Chicken Head,Head::chicken head,Female|Male|Shared,Season 2|Season 3,Season 2: Female|Male|Shared ; Season 3: Female|Male,3,Canonical Trait Media/Season 2/Female/Head/Chicken Head.png,Canonical Trait Media/Season 2/Female/Head/Chicken Head.png | Canonical Trait Media/Season 2/Male/Head/Chicken Head.png | Canonical Trait Media/Season 2/Shared/Head/Chicken Head.png,ALL/1 FEMALE/S2 ALL/Head/Chicken Head.png | ALL/1 MALE/S2 ALL/Head/Chicken Head.png | SEASON 2/ALL/Head/Chicken Head.png,
Season 2,Head,Chicken Head Iridescent,Head::chicken head iridescent,Female|Male|Shared,Season 2|Season 3,Season 2: Female|Male|Shared ; Season 3: Female|Male,3,Canonical Trait Media/Season 2/Female/Head/Chicken Head Iridescent.png,Canonical Trait Media/Season 2/Female/Head/Chicken Head Iridescent.png | Canonical Trait Media/Season 2/Male/Head/Chicken Head Iridescent.png | Canonical Trait Media/Season 2/Shared/Head/Chicken Head Iridescent.png,ALL/1 FEMALE/S2 ALL/Head/Chicken Head Iridescent.png | ALL/1 MALE/S2 ALL/Head/Chicken Head Iridescent.png | SEASON 2/ALL/Head/Chicken Head Iridescent.png,
Season 2,Head,Devil Hat,Head::devil hat,Shared,Season 2,Season 2: Shared,1,Canonical Trait Media/Season 2/Shared/Head/Devil Hat.png,Canonical Trait Media/Season 2/Shared/Head/Devil Hat.png,SEASON 2/ALL/Head/Devil Hat.png,
Season 2,Head,Dixie Cup,Head::dixie cup,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Head/Dixie Cup.png,Canonical Trait Media/Season 2/Ape/Head/Dixie Cup.png | Canonical Trait Media/Season 2/Male/Head/Dixie Cup.png | Canonical Trait Media/Season 2/Shared/Head/Dixie Cup.png,ALL/1 MALE/S2 ALL/Head/Dixie Cup.png | ALL/2 APE/Head/Dixie Cup.png | SEASON 2/ALL/Head/Dixie Cup.png,
Season 2,Head,Elf,Head::elf,Male|Shared,Season 2|Season 3,Season 2: Male|Shared ; Season 3: Male,2,Canonical Trait Media/Season 2/Male/Head/Elf.png,Canonical Trait Media/Season 2/Male/Head/Elf.png | Canonical Trait Media/Season 2/Shared/Head/Elf.png,ALL/1 MALE/S2 ALL/Head/Elf.png | SEASON 2/ALL/Head/Elf.png,
Season 2,Head,Fairy Bun Blonde,Head::fairy bun blonde,Female|Shared,Season 2|Season 3,Season 2: Female|Shared ; Season 3: Female,2,Canonical Trait Media/Season 2/Female/Head/Fairy Bun Blonde.png,Canonical Trait Media/Season 2/Female/Head/Fairy Bun Blonde.png | Canonical Trait Media/Season 2/Shared/Head/Fairy Bun Blonde.png,ALL/1 FEMALE/S2 ALL/Head/Fairy Bun Blonde.png | SEASON 2/ALL/Head/Fairy Bun Blonde.png,
Season 2,Head,Fish Bowl,Head::fish bowl,Female|Male|Ape|Shared,Season 2,Season 2: Female|Male|Ape|Shared,4,Canonical Trait Media/Season 2/Ape/Head/Fish Bowl.png,Canonical Trait Media/Season 2/Ape/Head/Fish Bowl.png | Canonical Trait Media/Season 2/Female/Head/Fish Bowl.png | Canonical Trait Media/Season 2/Male/Head/Fish Bowl.png | Canonical Trait Media/Season 2/Shared/Head/Fish Bowl.gif,ALL/1 FEMALE/S2 ALL/Head/Fish Bowl.png | ALL/1 MALE/S2 ALL/Head/Fish Bowl.png | ALL/2 APE/Head/Fish Bowl.png | SEASON 2/ALL/Head/Fish Bowl.gif,
Season 2,Head,Flight Cap,Head::flight cap,Female|Shared,Season 2|Season 3,Season 2: Female|Shared ; Season 3: Female,2,Canonical Trait Media/Season 2/Female/Head/Flight Cap.png,Canonical Trait Media/Season 2/Female/Head/Flight Cap.png | Canonical Trait Media/Season 2/Shared/Head/Flight Cap.png,ALL/1 FEMALE/S2 ALL/Head/Flight Cap.png | SEASON 2/ALL/Head/Flight Cap.png,
Season 2,Head,Fry Hat,Head::fry hat,Male|Ape|Shared,Season 2|Season 3,Season 2: Male|Ape|Shared ; Season 3: Male,3,Canonical Trait Media/Season 2/Ape/Head/Fry Hat.png,Canonical Trait Media/Season 2/Ape/Head/Fry Hat.png | Canonical Trait Media/Season 2/Male/Head/Fry Hat.png | Canonical Trait Media/Season 2/Shared/Head/Fry Hat.png,ALL/1 MALE/S2 ALL/Head/Fry Hat.png | ALL/2 APE/Head/Fry Hat.png | SEASON 2/ALL/Head/Fry Hat.png,
Season 2,Head,Gumball,Head::gumball,Female|Male|Ape|Shared,Season 2,Season 2: Female|Male|Ape|Shared,4,Canonical Trait Media/Season 2/Ape/Head/Gumball.png,Canonical Trait Media/Season 2/Ape/Head/Gumball.png | Canonical Trait Media/Season 2/Female/Head/Gumball.png | Canonical Trait Media/Season 2/Male/Head/Gumball.png | Canonical Trait Media/Season 2/Shared/Head/Gumball.gif,ALL/1 FEMALE/S2 ALL/Head/Gumball.png | ALL/1 MALE/S2 ALL/Head/Gumball.png | ALL/2 APE/Head/Gumball.png | SEASON 2/ALL/Head/Gumball.gif,
